CreationYear,CreationMonth,TagName,PostCount,Rank
"2010","10","android","3008","7"
"2010","10","c++","2934","8"
"2010","10","python","2671","9"
"2010","10",".net","2534","10"
"2010","10","asp.net","2524","11"
"2010","10","html","2068","12"
"2010","10","mysql","1988","13"
"2010","10","ruby-on-rails","1940","14"
"2010","10","sql","1852","15"
"2010","10","objective-c","1737","16"
"2010","10","css","1449","17"
"2010","10","c","1444","18"
"2010","10","wpf","1161","19"
"2010","10","sql-server","1130","20"
"2010","10","ruby","926","21"
"2010","10","regex","886","22"
"2010","10","xml","853","23"
"2010","10","asp.net-mvc","792","24"
"2010","10","ajax","755","25"
"2010","10","database","712","26"
"2010","10","django","683","27"
"2010","10","windows","676","28"
"2010","10","silverlight","644","29"
"2010","10","linux","636","30"
"2010","10","vb.net","634","31"
"2010","10","arrays","610","32"
"2010","10","string","587","33"
"2010","10","visual-studio-2010","577","34"
"2010","10","ios","558","35"
"2010","10","winforms","526","36"
"2010","10","algorithm","522","37"
"2010","10","performance","505","38"
"2010","10","multithreading","504","39"
"2010","10","eclipse","503","40"
"2010","10","perl","500","41"
"2010","10","linq","499","42"
"2010","10","wcf","493","43"
"2010","10","asp.net-mvc-2","493","43"
"2010","10","ruby-on-rails-3","491","45"
"2010","10","json","470","46"
"2010","10","visual-studio","469","47"
"2010","10","ipad","450","48"
"2010","10","xcode","450","48"
"2010","10","cocoa-touch","427","50"
"2010","10","flash","421","51"
"2010","10","apache-flex","419","52"
"2010","10","facebook","411","53"
"2010","10","actionscript-3","403","54"
"2010","10","image","400","55"
"2010","10","web-services","372","56"
"2010","10","macos","371","57"
"2010","10","ios4","369","58"
"2010","10","tsql","364","59"
"2010","10","delphi","361","60"
"2010","10","sql-server-2005","360","61"
"2010","10","oracle","359","62"
"2010","10","security","355","63"
"2010","10","forms","353","64"
"2010","10","cocoa","344","65"
"2010","10","git","341","66"
"2010","10","sql-server-2008","325","67"
"2010","10","hibernate","320","68"
"2010","10","oop","316","69"
"2010","10","entity-framework","310","70"
"2010","10","sqlite","306","71"
"2010","10","debugging","306","71"
"2010","10","spring","302","73"
"2010","10","apache","300","74"
"2010","10","svn","300","74"
"2010","10","zend-framework","294","76"
"2010","10","unit-testing","288","77"
"2010","10","wordpress","286","78"
"2010","10","google-app-engine","283","79"
"2010","10","excel","279","80"
"2010","10","nhibernate","274","81"
"2010","10","jquery-ui","273","82"
"2010","10","visual-studio-2008","273","82"
"2010","10","qt","271","84"
"2010","10","internet-explorer","269","85"
"2010","10","templates","264","86"
"2010","10","validation","261","87"
"2010","10","parsing","261","87"
"2010","10","user-interface","260","89"
"2010","10","uitableview","260","89"
"2010","10","winapi","260","89"
"2010","10","file","258","92"
"2010","10","drupal","257","93"
"2010","10","design-patterns","255","94"
"2010","10","bash","254","95"
"2010","10","windows-phone-7","253","96"
"2010","10","http","250","97"
"2010","10","list","249","98"
"2010","10","jsp","244","99"
"2010","10","function","233","100"
"2010","11","c#","7324","1"
"2010","11","java","5604","2"
"2010","11","php","5125","3"
"2010","11","javascript","4545","4"
"2010","11","jquery","4068","5"
"2010","11","android","3740","6"
"2010","11","c++","3374","7"
"2010","11","iphone","3320","8"
"2010","11",".net","2727","9"
"2010","11","asp.net","2644","10"
"2010","11","python","2613","11"
"2010","11","html","2396","12"
"2010","11","mysql","2237","13"
"2010","11","sql","1975","14"
"2010","11","ruby-on-rails","1884","15"
"2010","11","objective-c","1831","16"
"2010","11","c","1676","17"
"2010","11","css","1534","18"
"2010","11","wpf","1189","19"
"2010","11","sql-server","1118","20"
"2010","11","xml","1032","21"
"2010","11","asp.net-mvc","979","22"
"2010","11","ruby","929","23"
"2010","11","regex","874","24"
"2010","11","ajax","872","25"
"2010","11","django","827","26"
"2010","11","ios","775","27"
"2010","11","database","762","28"
"2010","11","windows","739","29"
"2010","11","linux","736","30"
"2010","11","vb.net","714","31"
"2010","11","arrays","695","32"
"2010","11","string","616","33"
"2010","11","winforms","585","34"
"2010","11","multithreading","583","35"
"2010","11","visual-studio-2010","575","36"
"2010","11","silverlight","572","37"
"2010","11","ruby-on-rails-3","550","38"
"2010","11","eclipse","542","39"
"2010","11","linq","530","40"
"2010","11","visual-studio","526","41"
"2010","11","performance","524","42"
"2010","11","asp.net-mvc-2","517","43"
"2010","11","json","509","44"
"2010","11","actionscript-3","492","45"
"2010","11","algorithm","484","46"
"2010","11","flash","478","47"
"2010","11","image","472","48"
"2010","11","wcf","468","49"
"2010","11","ipad","467","50"
"2010","11","perl","466","51"
"2010","11","macos","454","52"
"2010","11","cocoa-touch","450","53"
"2010","11","xcode","449","54"
"2010","11","facebook","440","55"
"2010","11","ios4","439","56"
"2010","11","oracle","419","57"
"2010","11","spring","411","58"
"2010","11","cocoa","410","59"
"2010","11","tsql","396","60"
"2010","11","hibernate","390","61"
"2010","11","delphi","390","61"
"2010","11","forms","389","63"
"2010","11","apache-flex","382","64"
"2010","11","security","377","65"
"2010","11","web-services","373","66"
"2010","11","git","372","67"
"2010","11","validation","366","68"
"2010","11","sql-server-2008","358","69"
"2010","11","sqlite","354","70"
"2010","11","windows-phone-7","352","71"
"2010","11","sql-server-2005","346","72"
"2010","11","apache","337","73"
"2010","11","unit-testing","328","74"
"2010","11","debugging","322","75"
"2010","11","wordpress","314","76"
"2010","11","zend-framework","311","77"
"2010","11","entity-framework","310","78"
"2010","11","user-interface","309","79"
"2010","11","bash","308","80"
"2010","11","jquery-ui","306","81"
"2010","11","file","303","82"
"2010","11","nhibernate","293","83"
"2010","11","qt","292","84"
"2010","11","internet-explorer","290","85"
"2010","11","svn","289","86"
"2010","11","excel","287","87"
"2010","11","visual-studio-2008","285","88"
"2010","11","templates","284","89"
"2010","11","winapi","283","90"
"2010","11","swing","281","91"
"2010","11","google-app-engine","269","92"
"2010","11","drupal","268","93"
"2010","11","oop","263","94"
"2010","11","events","259","95"
"2010","11","design-patterns","256","96"
"2010","11","function","251","97"
"2010","11","uitableview","249","98"
"2010","11","r","242","99"
"2010","11","list","241","100"
"2010","11","unix","241","100"
"2010","11","sockets","241","100"
"2010","11","api","241","100"
"2010","12","c#","7117","1"
"2010","12","java","5682","2"
"2010","12","php","5401","3"
"2010","12","javascript","4949","4"
"2010","12","jquery","4247","5"
"2010","12","android","3913","6"
"2010","12","iphone","3404","7"
"2010","12","c++","3142","8"
"2010","12",".net","2593","9"
"2010","12","asp.net","2589","10"
"2010","12","html","2584","11"
"2010","12","python","2484","12"
"2010","12","mysql","2206","13"
"2010","12","ruby-on-rails","1994","14"
"2010","12","sql","1895","15"
"2010","12","objective-c","1834","16"
"2010","12","css","1712","17"
"2010","12","c","1469","18"
"2010","12","wpf","1198","19"
"2010","12","ruby","1022","20"
"2010","12","sql-server","1017","21"
"2010","12","ios","947","22"
"2010","12","regex","936","23"
"2010","12","xml","932","24"
"2010","12","asp.net-mvc","923","25"
"2010","12","ajax","891","26"
"2010","12","database","839","27"
"2010","12","windows","793","28"
"2010","12","django","785","29"
"2010","12","linux","721","30"
"2010","12","arrays","709","31"
"2010","12","winforms","661","32"
"2010","12","ruby-on-rails-3","639","33"
"2010","12","vb.net","620","34"
"2010","12","multithreading","612","35"
"2010","12","silverlight","595","36"
"2010","12","eclipse","587","37"
"2010","12","string","567","38"
"2010","12","algorithm","562","39"
"2010","12","ipad","536","40"
"2010","12","visual-studio-2010","527","41"
"2010","12","json","511","42"
"2010","12","perl","501","43"
"2010","12","performance","500","44"
"2010","12","facebook","499","45"
"2010","12","wcf","495","46"
"2010","12","asp.net-mvc-2","486","47"
"2010","12","macos","477","48"
"2010","12","flash","470","49"
"2010","12","cocoa-touch","453","50"
"2010","12","image","443","51"
"2010","12","cocoa","438","52"
"2010","12","linq","436","53"
"2010","12","actionscript-3","421","54"
"2010","12","visual-studio","420","55"
"2010","12","xcode","417","56"
"2010","12","forms","404","57"
"2010","12","ios4","402","58"
"2010","12","apache-flex","389","59"
"2010","12","oracle","389","59"
"2010","12","web-services","388","61"
"2010","12","hibernate","381","62"
"2010","12","windows-phone-7","375","63"
"2010","12","wordpress","361","64"
"2010","12","spring","359","65"
"2010","12","apache","358","66"
"2010","12","security","357","67"
"2010","12","qt","350","68"
"2010","12","tsql","344","69"
"2010","12","sqlite","344","69"
"2010","12","git","343","71"
"2010","12","sql-server-2008","334","72"
"2010","12","sql-server-2005","330","73"
"2010","12","unit-testing","327","74"
"2010","12","validation","323","75"
"2010","12","delphi","321","76"
"2010","12","jquery-ui","321","76"
"2010","12","nhibernate","314","78"
"2010","12","user-interface","303","79"
"2010","12","zend-framework","303","79"
"2010","12","entity-framework","297","81"
"2010","12","bash","295","82"
"2010","12","oop","288","83"
"2010","12","internet-explorer","286","84"
"2010","12","debugging","281","85"
"2010","12","winapi","281","85"
"2010","12","file","280","87"
"2010","12","uitableview","280","87"
"2010","12","google-app-engine","279","89"
"2010","12","svn","276","90"
"2010","12","visual-studio-2008","268","91"
"2010","12","excel","267","92"
"2010","12","templates","267","92"
"2010","12","class","265","94"
"2010","12","design-patterns","264","95"
"2010","12",".htaccess","260","96"
"2010","12","api","259","97"
"2010","12","drupal","254","98"
"2010","12","swing","250","99"
"2010","12","email","248","100"
"2011","1","c#","7998","1"
"2011","1","java","6547","2"
"2011","1","php","6449","3"
"2011","1","javascript","5431","4"
"2011","1","jquery","4910","5"
"2011","1","android","4566","6"
"2011","1","iphone","4053","7"
"2011","1","c++","3501","8"
"2011","1",".net","3085","9"
"2011","1","asp.net","3074","10"
"2011","1","html","3044","11"
"2011","1","python","2911","12"
"2011","1","mysql","2798","13"
"2011","1","sql","2347","14"
"2011","1","ruby-on-rails","2271","15"
"2011","1","objective-c","2183","16"
"2011","1","css","2001","17"
"2011","1","c","1462","18"
"2011","1","wpf","1325","19"
"2011","1","ios","1283","20"
"2011","1","ruby","1205","21"
"2011","1","asp.net-mvc","1191","22"
"2011","1","xml","1114","23"
"2011","1","sql-server","1100","24"
"2011","1","regex","1016","25"
"2011","1","ajax","1009","26"
"2011","1","ruby-on-rails-3","977","27"
"2011","1","database","940","28"
"2011","1","django","938","29"
"2011","1","windows","870","30"
"2011","1","vb.net","835","31"
"2011","1","linux","809","32"
"2011","1","arrays","775","33"
"2011","1","visual-studio-2010","716","34"
"2011","1","facebook","695","35"
"2011","1","winforms","668","36"
"2011","1","eclipse","663","37"
"2011","1","xcode","655","38"
"2011","1","multithreading","654","39"
"2011","1","silverlight","639","40"
"2011","1","json","622","41"
"2011","1","string","618","42"
"2011","1","cocoa","590","43"
"2011","1","cocoa-touch","588","44"
"2011","1","performance","575","45"
"2011","1","macos","570","46"
"2011","1","ipad","565","47"
"2011","1","actionscript-3","558","48"
"2011","1","flash","555","49"
"2011","1","algorithm","555","49"
"2011","1","wcf","552","51"
"2011","1","asp.net-mvc-2","543","52"
"2011","1","visual-studio","510","53"
"2011","1","image","506","54"
"2011","1","linq","500","55"
"2011","1","forms","486","56"
"2011","1","perl","481","57"
"2011","1","ios4","467","58"
"2011","1","apache-flex","465","59"
"2011","1","oracle","463","60"
"2011","1","hibernate","459","61"
"2011","1","web-services","455","62"
"2011","1","git","447","63"
"2011","1","windows-phone-7","427","64"
"2011","1","asp.net-mvc-3","420","65"
"2011","1","wordpress","417","66"
"2011","1","apache","411","67"
"2011","1","swing","404","68"
"2011","1","spring","397","69"
"2011","1","security","395","70"
"2011","1","entity-framework","383","71"
"2011","1","validation","381","72"
"2011","1","drupal","378","73"
"2011","1","delphi","370","74"
"2011","1","sql-server-2008","361","75"
"2011","1","sqlite","360","76"
"2011","1","jquery-ui","352","77"
"2011","1","debugging","351","78"
"2011","1","winapi","347","79"
"2011","1","tsql","345","80"
"2011","1","sql-server-2005","344","81"
"2011","1","file","344","81"
"2011","1","excel","340","83"
"2011","1","oop","338","84"
"2011","1","internet-explorer","336","85"
"2011","1","nhibernate","335","86"
"2011","1","qt","334","87"
"2011","1","zend-framework","330","88"
"2011","1","user-interface","328","89"
"2011","1","google-app-engine","328","89"
"2011","1","bash","318","91"
"2011","1","svn","315","92"
"2011","1","class","311","93"
"2011","1","unit-testing","310","94"
"2011","1","http","306","95"
"2011","1","api","305","96"
"2011","1","uitableview","303","97"
"2011","1",".htaccess","298","98"
"2011","1","events","295","99"
"2011","1","list","292","100"
"2011","2","c#","8238","1"
"2011","2","java","6879","2"
"2011","2","php","6728","3"
"2011","2","javascript","5594","4"
"2011","2","android","5370","5"
"2011","2","jquery","5038","6"
"2011","2","iphone","4138","7"
"2011","2","c++","3451","8"
"2011","2",".net","3223","9"
"2011","2","asp.net","3150","10"
"2011","2","python","3017","11"
"2011","2","html","2986","12"
"2011","2","mysql","2848","13"
"2011","2","objective-c","2437","14"
"2011","2","ruby-on-rails","2345","15"
"2011","2","sql","2127","16"
"2011","2","css","2090","17"
"2011","2","c","1641","18"
"2011","2","ios","1350","19"
"2011","2","wpf","1287","20"
"2011","2","ruby","1254","21"
"2011","2","sql-server","1144","22"
"2011","2","asp.net-mvc","1132","23"
